n_periods,total_return_pct,cagr_pct,sharpe,max_drawdown_pct,win_rate_pct,avg_period_ret_bps,signal,n,direction,side
195,-23.4050323297041,-96.34460071841447,-1.4101329041269497,-47.45022525382097,43.07692307692308,-8.920602632282726,chg_1m,10,momentum,long_only
195,-9.482421768003812,-70.95580773172566,-1.428450894483179,-23.81237500842125,47.69230769230769,-4.108264898715646,chg_5m,20,reversion,short_only
195,-44.271354286304806,-99.9293917069821,-1.4321669602210776,-69.38278033469946,46.666666666666664,-15.715469313620101,chg_open_1d,5,momentum,long_only
195,-5.167691059594048,-48.235746472559995,-1.4767675138473173,-14.070185160444082,53.333333333333336,-2.4012733901723338,chg_1m,30,reversion,long_short
195,-10.940891940139942,-76.25826198876845,-1.643812015012714,-24.887935995585476,46.15384615384615,-4.878508053303106,chg_1m,15,reversion,long_only
195,-25.646499544103342,-97.4715079502257,-1.6471280034488351,-47.0382674530842,47.69230769230769,-10.36321444519365,chg_15m,5,momentum,short_only
195,-14.520088675194497,-85.72951169840205,-1.6989724176277863,-29.850356005903954,49.23076923076923,-6.35371015631348,chg_30m,15,momentum,short_only
195,-11.361343558692916,-77.61237932098524,-1.7256853744601475,-20.0915966231071,48.205128205128204,-5.1214919466968984,chg_1m,15,momentum,short_only
195,-14.265603231696943,-85.19322593116766,-1.7359786989294301,-34.32291054985208,50.76923076923077,-6.305598105914975,chg_1m,10,reversion,long_only
195,-12.871945169213872,-81.91301774172689,-1.828127152467528,-29.916477989183264,48.717948717948715,-5.836811622787639,chg_30m,20,reversion,long_only
195,-13.997097008811487,-84.60735359643967,-1.828825628280826,-20.905815421335827,44.61538461538462,-6.307502263183879,chg_1m,10,momentum,long_short
195,-22.448166023520276,-95.73570697449732,-1.905581103412634,-39.42589630188036,45.64102564102564,-9.820322979001881,chg_1w,15,reversion,short_only
195,-18.553153587944003,-92.16647318599135,-1.9148453465734334,-33.620046199232675,49.743589743589745,-8.26613712348789,chg_1w,20,momentum,long_only
195,-13.495768880895731,-83.45606219966366,-1.9195059211128105,-22.62490642964663,47.179487179487175,-6.183324831689705,chg_1m,30,momentum,long_only
195,-29.285739145329927,-98.64357812309012,-1.9656576872249971,-49.3582590305506,46.15384615384615,-12.705457729600752,chg_5m,5,momentum,long_only
195,-7.192711782735284,-60.39988789540489,-2.0015698471684478,-12.901056737739292,48.717948717948715,-3.466043019808922,chg_5m,20,momentum,long_short
195,-12.56812899627775,-81.1145712471735,-2.0485666048746447,-27.214962964937527,47.179487179487175,-5.89173510128436,chg_5m,20,momentum,long_only
195,-9.866210402675202,-72.44760544673396,-2.0522978810353814,-22.103245098749714,46.15384615384615,-4.694299463588833,chg_1w,30,reversion,long_only
195,-10.198388423833949,-73.68156592393885,-2.082782151643685,-22.597635002262738,44.61538461538462,-4.8590006789622935,chg_1w,20,reversion,long_short
195,-19.00337991627954,-92.68722864960486,-2.1163864017678358,-32.276488071162845,46.666666666666664,-8.75160334722687,chg_1m,20,momentum,long_only
195,-7.988375521998781,-64.41303342834772,-2.158187145263391,-13.108841194416188,49.743589743589745,-3.879502422735217,chg_1w,30,momentum,long_short
